username,userId,entryTitle,entryTitleId,entryId,entry,entryDate
arcus aortae,1758236,sucuğun zarını prezervatif olarak kullanmak,709240,94031811,doğacak çocuğunuzun direkt olarak kayserili olmasını sağlar.,17.08.2019 02:34
arcus aortae,1758236,lys de birinci olup medipol üni tıp fak seçmek,5172197,94031712,(bkz: vizyonsuzluk),17.08.2019 02:31
arcus aortae,1758236,türk kızının suratının genellikle asık olması,4969379,94031634,doğru olmayandır.siz kızla öküz gibi konuşup güldürmezseniz tabi ki yüzü asık olur.hepsi de güleryüzlüdür.,17.08.2019 02:29
arcus aortae,1758236,çukurambar'ın google maps'teki alelacayip görünümü,6144472,94026706,alelade olandır.,17.08.2019 00:39
arcus aortae,1758236,selçuk inan,1236110,94021538,mutlu musun?,16.08.2019 23:10
arcus aortae,1758236,prof. dr. dr. h. c. mult. a. m. celal şengör,6143541,93998520,"bi tez yazıp dr ünvanını alanlara dert olandır. kıskanmasanız keşke, adam sizin gibi ünvanını alnına yazıp gezmiyor. birisi, bi yazıda adamın ünvanını eklemiş o kadar.",16.08.2019 14:48
arcus aortae,1758236,zülfü kaküllerin amber misali,1076161,93883439,daha önce neden bunu dinlemedim? ben ne dinledim? kaçıncı kez dinliyorum? yukarıdaki soruları kendime gece gece sorduran über sanat eseri.,13.08.2019 23:16 ~ 23:17
arcus aortae,1758236,ösym'nin 377 milyon lira kar etmesi,6138883,93809861,"acilen devletin el atması gereken olay.sınav ücretleri düşürülsün ve hatta yks gibi sınavlar ücretsiz olsun. sınavdan ücret almak da neymiş ya, ücretsiz eğitim diyorsunuz .",12.08.2019 01:28 ~ 01:36
arcus aortae,1758236,11 ağustos 2019 cem yılmaz'ın attığı tweet,6139284,93807979,"cidden hazır ama bu mesaj, cem abi senden beklemezdim. güldürdü.not: iphone’ da iyi yazınca bayramların b harfini iphone büyük harf olarak düzeltiyor.",12.08.2019 00:41
arcus aortae,1758236,ösym'nin 377 milyon lira kar etmesi,6138883,93791135,"eğitim sistemimizin neden kötü olduğuna bi örnek. sanırım bunu avrupa ülkelerine anlatsan gülerler. buna kargalar bile güler.not: tus başvuru ücretleri 432 lira, bilmeyenler için belirteyim.",11.08.2019 17:41 ~ 17:46
arcus aortae,1758236,tv'de son 30 yıldaki en başarılı 3 yapım,6138755,93788028,(bkz: desti izdivaç)(bkz: gelinim sensin)(bkz: sabah sabah seda sayan)karşı olan yoktur sanırım. reyting rekorları kırmışlardır. olsa da izlesek.,11.08.2019 16:05
arcus aortae,1758236,zengin esmer zeki uzun pilot elf müzisyen erkek,6137960,93753135,pilotluk dışında hepsi beni anlatıyor. vay be ben de ne elfim ama,10.08.2019 18:52
arcus aortae,1758236,devlet okulunda ücretli özel sınıf iddiası,6137726,93751258,"yıllardır var olandır.beyaz zambaklar ülkesinde değiliz ya, neden olmasın.",10.08.2019 17:49
arcus aortae,1758236,imamoğlu'nun isbak'a yaptığı skandal atama,6135591,93668643,sevsinler böyle liyakati.,08.08.2019 16:37 ~ 17:44
arcus aortae,1758236,toyota yaris,333137,93623564,"1.33 benzinli 2011 terra sporty mmt şanzıman olanı 6.6l/100km yakmakta, çok olduğunu düşünmüyorum. daha da nasıl tasarruf edebilirim diye düşünmekteyim. kullananlar bilgilendirirse fikir alışverişi yapabiliriz.",07.08.2019 16:20
arcus aortae,1758236,7 ağustos 2019 benzin indirimi,6134305,93620010,"linkindirim değil, indirim beklentisi.edit: bu geceden itibaren kesin gerçekleşecek olandır.",07.08.2019 14:38 ~ 18:09
arcus aortae,1758236,yks 2019 yerleştirme sonuçları,6133067,93575325,"yine, bir milyon civarında kişi üniversiteli işsizler ordusuna katılmıştır. tabela üniversitelerine hoş geldiniz.",06.08.2019 13:08 ~ 13:18
arcus aortae,1758236,borsaya başlayacaklara öneriler,5869500,93567525,iki yıl uzak durun.,06.08.2019 09:18
arcus aortae,1758236,dj dikkat,4733929,93455228,"özlendin be, dikkat.bizi kimlere bıraktın.",03.08.2019 20:11 ~ 20:12
arcus aortae,1758236,yazarların bu geceki uykusuzluk nedenleri,5316750,93432961,(bkz: nöbet),03.08.2019 05:14
arcus aortae,1758236,3-j veliler grubu entry canlandırması,6129000,93409105,favladığım en güzel entrylerden birinin canlandırılması.heyecanla izledim.son zamanlarda izlediğim en güzel şeylerden.,02.08.2019 17:21 ~ 17:34
arcus aortae,1758236,doktor olunsaydı seçilecek branş,6128278,93381111,(bkz: doktor olunmak),02.08.2019 00:10
arcus aortae,1758236,hayvan işkencelerine cezalar arttırılsın,6128182,93378042,hayvan işkencelerine cezalar artırılsın diyorum ve ekliyorum; yaşayan tüm canlılara yapılan şiddet içerikli suçların cezası artırılsın.,01.08.2019 23:10 ~ 23:12
arcus aortae,1758236,bir ösym sınavında ilk 1000'e girmiş yazarlar,6128002,93370332,geleneksel ekşi sözlük sidik yarıştırma başlıklarına hoş geldiniz.,01.08.2019 20:04
arcus aortae,1758236,şarap yerine fermente üzüm suyu denilecek,6127811,93363462,(bkz: #29196193) (bkz: leyla ile mecnun)komedi gibi.,01.08.2019 16:53 ~ 17:28
arcus aortae,1758236,aleyna tilki'nin çoban arayışı,6127509,93356768,(bkz: arkadaşa çoban gönderelim),01.08.2019 13:53
arcus aortae,1758236,ekşi sözlük yazarlarına ücretsiz servis yapan bar,4491421,93352693,(bkz: atta bar),01.08.2019 12:09 ~ 12:09
arcus aortae,1758236,ekşi itiraf,1037199,93349581,farmakoloji çalışırken canımın ilaç içmek istediği doğrudur. bu isteği bir adet (bkz: nsaid) ile giderdiğim de doğrudur.,01.08.2019 10:52 ~ 10:53
arcus aortae,1758236,erkek yazarlardan kadın yazarlara sorular,5412246,93335102,ankara'da en sevdiğiniz yer neresi?,01.08.2019 00:22
arcus aortae,1758236,ferdi tayfur'un en güzel şarkısı,4841096,93331233,(bkz: sen de mi leyla),31.07.2019 23:06
arcus aortae,1758236,seneler önce biten diziyi özlemek,4097255,93312393,(bkz: leyla ile mecnun)(bkz: ben de özledim),31.07.2019 14:51 ~ 14:52
arcus aortae,1758236,sözlük kızlarının güzellik dereceleri,4595649,93264486,sanırım çaylaklar daha güzel oluyor yazarlarsa cool. benim tarafım tabiki coolluk.,30.07.2019 12:46
arcus aortae,1758236,vedat milor'un ölümden dönmesi,6125070,93263534,neden bu hale geldik halen anlayamıyorum.vedat milor gibi güzide bi insana ve tüm insanlara bu tarz hareketler yapanların yaptığı yanına kalmamalı.,30.07.2019 12:19
arcus aortae,1758236,türkiye illerinin uydu fotoğraflarıyla son 35 yılı,6122823,93177928,sonunda kutsal bilgi kaynağına yakışır bi başlık denk geldi. üzerinde derin araştırmalar yapılması gerekendir.,28.07.2019 12:03
arcus aortae,1758236,berkcan güven,4541902,93115388,"kaç para aldınız söyleyin, kızmayacağım.",26.07.2019 20:29
arcus aortae,1758236,sıla gençoğlu,1000933,93098735,"meşk adlı albümü bugün çıkmış. yeni klip çok havalı; sıla gençleşmiş mi yoksa aşırı makyajlı mı bilemedim. albüm tam sıla'dan beklenen tarzda. klasik sıla şarkıları tabi, beğendim.şarkı isimlerini küçük harfle yazmak farklı bi görüş katmış.",26.07.2019 12:29
arcus aortae,1758236,recep akdağ'ın amerikan hastanesinde tedavi olması,6120581,93096902,bunlar hep ssk genel müdürünün yüzünden.,26.07.2019 11:35
arcus aortae,1758236,diş telinin kadınlara ekstra seksilik katması,5458045,93093244,"diş telini, seksilik katsın diye sadece dişe dıştan aksesuar olarak yapıştıran çok kız gördüm. sanırım, züccaciyede 10 liraya falan satılıyor.",26.07.2019 09:42
arcus aortae,1758236,sabahın köründe şezlonga havlu atan insan,3531982,93093171,"özenilesi rahatlıkta olan insan. sanırım, uzun bi süre böyle bi rahatlık yaşamayacağım.",26.07.2019 09:40
arcus aortae,1758236,rap aleminde mekanın sahibi kimdir sorunsalı,6120463,93093118,(bkz: pitbull),26.07.2019 09:38 ~ 09:39
arcus aortae,1758236,düşün ki ben fero bunu okuyor,6119855,93084523,kim ler den sin ?,26.07.2019 00:54
arcus aortae,1758236,takrin,675213,93061699,alzheimer' de kullanılan hepatotoksik kolinesteraz inhibitorü.,25.07.2019 14:31
arcus aortae,1758236,muskarin,1638926,93061477,gi * kenetli bir mantar zehiri.,25.07.2019 14:25 ~ 19:24
arcus aortae,1758236,elon musk'ın beyne çip yerleştirme projesi,6119532,93059838,"black mirror bi gün gerçek olacak demiştik. umarım gerçek olur, bi aksiyon olsun değil mi.",25.07.2019 13:42 ~ 19:24
arcus aortae,1758236,gülden mutlu,3306081,92950780,"sesine, tavırlarına ve kısacası kendisine aşık olduğum sanatçı kadın.buralardaysa beni bulmasını diliyorum.ayrıca bir gün kalsın benimle, kırk yılım onun olsun.",22.07.2019 23:13 ~ 23:16
arcus aortae,1758236,türk kızlarının nezaket sorunu,2040851,92929474,aynı sorun türk erkeklerinde de olduğu için sorun olmayandır.,22.07.2019 13:39
arcus aortae,1758236,leyla ile mecnun'dan akılda kalanlar,4569964,92929197,erdal bakkal’ ın evden bakkala arabayla gitmek için araba alması ve iskender’i şoförü olarak kullanması. sorun şu ki; evi işyerine 3 metre uzaklıkta.not: iş bu entry 1000. entryim olduğu için bu başlığa atfedilmiştir.,22.07.2019 13:31
arcus aortae,1758236,memleketi ile hava atan tip,6116296,92929088,en sevmediğim tiptir.hemşehricilik ve memleket kavramını oldum olası sevmedim.,22.07.2019 13:28 ~ 13:29
arcus aortae,1758236,1959 ankara siyasal bilgiler mezuniyet fotoğrafı,6115211,92923366,onu bunu bilmem de benim düşüncem o günlerde de bu tip iyi okullarda elit kesim okumuştur. yani paran varsa o okullarda okuyabiliyordun. bi 10-15 yıl sonrasında daha düşük gelirli kesim üniversitelerde okuyabilmiştir.,22.07.2019 10:39
arcus aortae,1758236,biber dolmasının biberini yememek,2242659,92923236,küçükken yaptığım eylem. ne kadar saçma olduğunu düşünüyorum ama acı olabilme ihtimaline veriyorum ve biraz olsun kendimi doğruluyorum .,22.07.2019 10:35
arcus aortae,1758236,efes pilsen köpüklü ayran,6116193,92923195,(bkz: hamallık),22.07.2019 10:34
arcus aortae,1758236,kötü insanları tanıma senesi,1700070,92908018,"(bkz: bu yıl)sago kardeş, sen farklı bi şeysin be.",21.07.2019 23:33
arcus aortae,1758236,aşık olmak,108065,92907362,aşk yok olmaktır. aşık olan kişiyse yok olandır.,21.07.2019 23:20
arcus aortae,1758236,sagopa kajmer şarkılarında geçen mükemmel sözler,5503435,92906549,(bkz: gelirken ne getirilir ki giderken ne götürülür),21.07.2019 23:03
arcus aortae,1758236,evde tost yapıp işyerine getiren varoş erkek,6114476,92905912,"bunların bi de kendilerine has tost kapları oluyor. katılmıyorum, varoş olabilme ihtimalleri ziyadesiyle alçak.",21.07.2019 22:50
arcus aortae,1758236,kalın kaş modası,2753834,92905757,kim ne derse desin bunu yapan kadın ortalama biriyse kendisine karizma katıyor ve kendine has bir havası olup güzel görünebiliyor.,21.07.2019 22:47
arcus aortae,1758236,ben güzelden anlarım,256004,92905629,kendi adıma katıldığım önermedir.ayrıca burdan kenan’a da selamlar. *,21.07.2019 22:45
arcus aortae,1758236,pembe götlü,1779954,92905504,(bkz: pink ass),21.07.2019 22:42
arcus aortae,1758236,hayat görüşü olabilecek en güzel söz,5566790,92905024,(bkz: takmayacaksın),21.07.2019 22:32
arcus aortae,1758236,türk kızlarının %90-95'inin taş gibi olması,3596118,92904936,sonuna kadar katıldığım önerme ama beni bulmak konusunda sıkıntı yaşıyorlar orası ayrı.,21.07.2019 22:30
arcus aortae,1758236,hayattaki dönemlere bölüm adı koymak,1925387,92904859,"tıptan öncesi, tıp ve tıptan sonrası.öncesi aşırı umutlu ve heyecanlı, ortası boş yorgunluk ve sonrası aşırı umutsuzluğun yanında değersiz hissettirici.",21.07.2019 22:29
arcus aortae,1758236,üniversiteye gir gerisi kolay,2469774,92904699,yersen. (bkz: inanma seni alt üst edecek),21.07.2019 22:26
arcus aortae,1758236,sözlükçülerin en sevmedikleri ses,3477369,92904666,iki kişi özel bi şey konuşurken lafa atlayan insan sesi.,21.07.2019 22:25
arcus aortae,1758236,karşısından gelen güzel kıza bakmayan erkek,3481556,92904628,"miyoptur.baksa da işe yaramaz, tam yanından geçerken bakmak ister ve iş işten geçmiştir.",21.07.2019 22:24
arcus aortae,1758236,başı otobüs camına yaslayınca gelen duygusallık,3799388,92904562,var böyle bir şey.bunun camın soğukluk hissi vermesinden kaynaklandığını düşünüyorum. insanın yüzü aniden ısı değişimine uğrar ve insan kendini kötü hisseder.,21.07.2019 22:23
arcus aortae,1758236,sevişince kendini değersiz hisseden kız,3480733,92904292,kendini gerçekleştirememiştir.,21.07.2019 22:18
arcus aortae,1758236,tıp mı seçsem mühendislik mi,3451928,92904228,"tabi ki mühendislik, hayatını bitirmek istiyorsan tıp seç sen bilirsin .",21.07.2019 22:17
arcus aortae,1758236,norm ender,2476589,92864734,kezbanlara dert olmuş.rapin kralı geldi.,20.07.2019 22:56 ~ 22:57
arcus aortae,1758236,kıvırcık saçlı hatunlar,660938,92864670,beni bulsun dediğim güzel insanlardır.,20.07.2019 22:54
arcus aortae,1758236,yazarların şu an duymak istediği söz,4678803,92864596,"sahile gidip bi şeyler içelim, kardeşim. hayal.",20.07.2019 22:53
arcus aortae,1758236,özel hayattan insan silmek,383707,92864477,"kolayca yapabileceğim eylemdir.şartlar elverirse silin gitsin; yaramaz, saçma, aklı başında olmayan insanları.",20.07.2019 22:50
arcus aortae,1758236,birayı güzel yapan detaylar,2163774,92864325,"30 günde bitmesidir.edit: bazen 29, bazen 31 de olabiliyor.",20.07.2019 22:47 ~ 22:48
arcus aortae,1758236,ilk buluşmada kıza sorulabilecek sorular,2939599,92864291,buluşmamızı nasıl beğendiniz?,20.07.2019 22:46
arcus aortae,1758236,84'lü hatunlar vs. 94'lü hatunlar,2908963,92864232,"ikisinin de yeri ayrıdır.84’ lü sever, 94’ lü sevdirir.",20.07.2019 22:45
arcus aortae,1758236,norm ender,2476589,92832975,fatih terim’e de gönderme yapan rapin imparatoru.,20.07.2019 01:06
arcus aortae,1758236,künefezade,5769430,92831784,saygısız işletme.,20.07.2019 00:38
arcus aortae,1758236,memleket nere,441978,92781195,"en sevmediğim soru. memleketçilik diye bi şey var, onu kim yaparsa o kişiyi de sevmiyorum. hepimiz aynı ülkede değil miyiz ne bu saçmalık diye sorarım size. bu soruyu soran kişiyi de kim olursa olsun terslerim.",18.07.2019 22:31
arcus aortae,1758236,türk kızının en çok kullandığı kelimeler,6112610,92781026,(bkz: of sen de),18.07.2019 22:27
arcus aortae,1758236,insanı değiştiren şeyler,4893650,92776445,(bkz: üniversite okumak),18.07.2019 20:37
arcus aortae,1758236,18 temmuz 2019 serenay sarıkaya'nın efsane fotosu,6112589,92774534,ne var bunda?(bkz: abaza is coming),18.07.2019 19:40
arcus aortae,1758236,ersay üner,1560356,92770886,"şarkılarının sözleri, melodisi, bestesi aşırı güzel olan sanatçı. kendisini saçma sapan şarkıcılardan öne çıkmış olarak görmek isterim.ayrıca, adama bu sözleri yazdıracak kadar n’aptınız be ayıptır.",18.07.2019 17:57
arcus aortae,1758236,bir haftada 20 kişinin sahte alkolden ölmesi,6112199,92760861,birçoğu da organ yetmezliğine girmiş ve hastanelerde tedavi görüyordur. bazısı da gözlerini ya da alkolün etkilediği bazı organlarını kaybetmek durumuna gelmiştir.,18.07.2019 13:22
arcus aortae,1758236,üniversite tercihi yapacaklara tavsiyeler,1315523,92751687,"tıp yazma, ne yazıyorsan yaz.",18.07.2019 08:04
arcus aortae,1758236,beyaz zambaklar ülkesinde,676355,92698707,merak ettiğim kitap. en kısa zamanda okuyup editlemek istiyorum.,16.07.2019 23:11
arcus aortae,1758236,ekşi itiraf,1037199,92697015,yalnızım dostlarım.,16.07.2019 22:33
arcus aortae,1758236,okan yaman'ı oxford'da staja sokuyoruz,6110067,92689951,(bkz: başka kapıya),16.07.2019 19:30
arcus aortae,1758236,erikli mineral,6089579,92588822,"ahududulu olanından içtim, bildiğin gazoz. şekeri de fazla. bi gazozun litresine 10 lira vermek istiyorsan al, bi şey diyemem.ayrıca, hiç işlerini bilmiyorlar yap şunun eriklisini gör bak millet nasıl alıyor.içindeki minerallerin ne olduğu da yazmıyor bu büyük bi eksiklik, sen mineralli demişsin buna. şişesi güzel ama kapağı çok dandik.benim bu grupta açık ara favorim pınar frii. onu örnek alabilirler.",14.07.2019 12:30 ~ 12:38
arcus aortae,1758236,1 yıl sonraki kendine not,5591076,92584633,"kafana taktığın şeyleri halen takmıyor olacaksın, o yüzden hiçbir şeyi takma. oluruna bırak.",14.07.2019 09:48
arcus aortae,1758236,vatandaşlar artık acil servise kız bakmaya gidiyor,5147463,92521526,ne kadar sosyal bir devlet olduğumuzun göstergesi.edit: dönemin başbakanı bunu söyleyeli üç yıl olmuş.,12.07.2019 19:15 ~ 19:18
arcus aortae,1758236,timur emek,4666218,92519619,türkiye’ de tanınmayan ama dünya’ da fazlaca tanınan fotoğrafçı. çoğu yabancı mankenin ve victoria secret mankenlerinin fotoğrafçısı.edit: vay anam vay neler dönmüş serhat ya.,12.07.2019 18:11 ~ 25.07.2019 23:23
arcus aortae,1758236,sabah deniz çarşaf gibiydi diyen amca,4505750,92480248,ankara’da olmayandır.,11.07.2019 22:01
arcus aortae,1758236,hem rakı içerken hem de sevişirken kurulacak cümle,6103504,92476922,(bkz: göm göm),11.07.2019 20:55
arcus aortae,1758236,şeyma subaşı'nın kitabında yapılan büyük hata,6103854,92435769,"çünkü şeyma pizza değil, kimseyi mutlu edemez. gerisi sana kalmış.",10.07.2019 23:12
arcus aortae,1758236,turkey'in turkiye olarak değiştirilmesi,5622054,92408675,dönemin yetkilileri turkey ismi verilirken neden sesini çıkarmamış çok merak ediyorum. tarihi bilen ve tarihçi suserler aydınlatırsa daha güzel olur.turkland ya da turkiye ikisi de olabilir turkey’ den fazlaca iyidir.,10.07.2019 11:42
arcus aortae,1758236,boyoz,33441,92407341,"özlemini çekenler içim güzel ve lezzetli bir alternatif metro avm’ de dondurulmuş ve pişirmeye hazır olarak satılıyor. ben labnelisinin müptelası oldum. reklam yapmış gibi oldum ama değil, muhakkak arayıp bulamayan vardır diye düşünüyorum.",10.07.2019 11:09
arcus aortae,1758236,1 şubat 1963 ankara uçak kazası,636648,92340717,"çoğu ankaralı’ nın bilmediği trajik olay. o günleri yaşayanlar üzüntüyle ve hayretle anlatıyor. bu olayı kimsenin çok konuşmaması ve haberinin olmaması da çok ilginç ve yaşamını yitirenler için de üzücü.o günün anısına uçak kazası raporu tarzında bir film, belgesel yapılabilir ya da ulus’ ta bir anıt yapılabilir diye düşünüyorum.not: o günleri yaşayan bir yazar (bkz: #6802655)",08.07.2019 22:50 ~ 22:56
arcus aortae,1758236,eski sevgiliyi bir araba arızasıyla anlatmak,5960725,92335562,"lastiği eskimiş cam sileceği. böyle, suyu fışkırtırsın ya hani ama silecek lastiğini sürdükçe camda halen kirli su kalır. elim kırılsaydı da şu sileceği çalıştırmasaydım dersin çünkü ne önünü görürsün ne de cam eskisinden temiz olmuştur. uğraş ki camı temiz bir bezle silesin.",08.07.2019 20:47
arcus aortae,1758236,domatese bibere zeytinyağı döküp kahvaltı eden tip,4479897,92327378,"halen, sadece şeyma okumamıştır.",08.07.2019 17:13
arcus aortae,1758236,kapasiteli olduğu halde trollüğü tercih eden yazar,6100896,92325079,çevresi kötüdür.,08.07.2019 16:16
arcus aortae,1758236,muharrem ince'nin ekrem imamoğlu'na laf sokması,6100523,92314838,"bunu laf sokma olarak algılamak aşırı bir çaba gerektirir. muharrem ince, çıkarımda bulunmuş ve doğruyu söylemiş.",08.07.2019 11:57
