"username","userId","entryTitle","entryTitleId","entryId","entry","entryDate"
"katil bezelye","849811","iski'nin su faturası notu","6180319","95384390","bir twitter kullanıcısının attığı “sayın abonemiz 2019 yılı başında %15’lik indirim yapılmıştı. buna ilave olarak, ibb meclisi’nin 15 mayıs 2019 tarihli kararı ile; su birim fiyatlarında yeniden indirim yapılmış ve tüfe oranında fiyat artışı da kaldırılmıştır. ayrıca kullandığınız suyun 500 litresi ‘insani su hakkı’ olarak ücretsiz verilmiştir.” şeklindeki nottur.https://mobile.twitter.com/…tus/1172891568962965506https://www.google.com/…t-ceken-mesaj-15091917.html","15.09.2019 16:39"
"katil bezelye","849811","psişik güçleri olan yazarlar veritabanı","6178494","95324448","kalabalık ortamlarda tam olarak kimin çaktırmadan osurduğunu anlayabiliyorum.sonra göz göze gelip ""senin yaptığını biliyorum"" bakışı atıp piç piç sırıtıyorum.","14.09.2019 02:44 ~ 02:50"
"katil bezelye","849811","yaran pornhub yorumları","5969442","95298839","-hi i need help with my homework, if how do you this:10x + 3 = -5+if this is your math homework, you are definitely not old enough to be on here.","13.09.2019 15:25"
"katil bezelye","849811","misvak dergisinin imamoğlu karikatürü","6177147","95275667","sandalyenin tartamadığı bankamatikçilerin ahı değil, daşşakların ağırlığıdır.","13.09.2019 00:20"
"katil bezelye","849811","gibson les paul","456410","95270160","gibson'ın single cut modeli.tonuna, tipine falan diyecek birşey yok. ancak:karakteristik olarak ağır gitarlardır. single cut olmasından dolayı sap sonundaki perdelere ulaşım zordur ve hep stratocaster tarzı gitarlar çaldığımdan dolayı mı bilmiyorum dengesiz aletler. ne askıda ne kucakta rahat ettirmiyor.ben sevmiyorum ama güzel gitarlar.","12.09.2019 22:30"
"katil bezelye","849811","bira içen türbanlı kız","1808871","95189807","bu konuyla ilgili basitçe düşünce yöntemi şu olmalı:* bir insanın giyim tarzı sizi ilgilendirir mi?* bir insanın inancı sizi ilgilendirir mi? * bir insanın ne yiyip içtiği sizi ilgilendirir mi? şayet konuyu daha da ileri götürüp ""türbanlı kadının dinen yasak olan alkolü kullanması"" konusuna gelirsek:* bir insanın günahı sevabı sizi ilgilendirir mi?","11.09.2019 02:17 ~ 02:18"
"katil bezelye","849811","en pisi pisine ölen ünlü","6173816","95155651","(bkz: dimebag darrell)pantera dağıldıktan sonra ruh hastası bir hayranı tarafından sahnede pompalı tüfekle vurularak öldürülmüştür.","10.09.2019 12:29"
"katil bezelye","849811","murat şen","333716","95100230","açık ara türkçe içerik olarak youtube üstündeki en iyi kanallardan birisidir. kendisi tam bir sapıktır. o seslendirme, o çekim kaliteleri, seyir zevki, basit ve açık açıklamalar, kahkaha attırmasa da güldüren iğnelemeler, disiplin ve düzen anlayışı vs kendisini iyi yapan herşey sapıkçadır. kesinlikle çok kafa yorulmuş, ciddi emek sarfedilmiş içerikler üretir.tam bir vizyon örneği.kendisinin ufuk açıcı bir röportajı için şuna bakılabilir: mesut çevik ile canlı | konuk: murat şenhttps://www.youtube.com/watch?v=dul2pbq0yi4","09.09.2019 04:26 ~ 04:33"
"katil bezelye","849811","autocad","39768","95099114","öğrenmek zorunda olmamama rağmen, ""dur lan bir bakayım şuna"" diyerek başlayan maceramda amatör düzeyde de olsa götümü inanılmaz kurtarmış, işimi acayip kolaylaştırmış bilgisayar destekli çizim programı. bu programı öğrenmek hayatım boyunca yaptığım nadir mantıklı hareketlerden birisidir. öyle şukela bir programdır.","09.09.2019 02:59 ~ 03:03"
"katil bezelye","849811","upuzun saçlarını kısacık kestiren erkek","2535292","95098991","bakımından bıktıysa ve aslında sürekli arkadan bağladığını farkettiyse eğer, her zamanki gibi bağlayıp arta kalan saça makas atarak hayatına büyük konfor katabilecek erkektir.kısacık olmuyor ama olsun. en azından banyo giderini temizlemek daha kolay oluyor.","09.09.2019 02:52 ~ 04:48"
"katil bezelye","849811","xiaomi redmi note 7","5903586","95098570","(bkz: #94607735)tarafsız bir 10 günlük inceleme yapacak olursak eğer (ne apple ne de android fanıyım. bir fakir olarak fiyat/performans'a bakarım.) göze çarpan noktalar şu şekilde.* kamerası 1800 liraya göre çok iyi. bir pro modu var ki giriş seviyesi dslr almak isteyen şahsımı kararından döndürdü öyle diyeyim. odak, iso ve enstanteneyi manuel ayarlayabiliyorsunuz. gece çekimi başarılı, gündüz çekimine zaten diyecek birşey yok.ön kamera için detaylı birşey demeyeceğim çünkü pek kullanan birisi değilim. iş görüyor ama. *pili çok iyi demişler. bence çok iyi değil. ancak 1 günü rahat çıkartıyor. *sms gelince bildirim çubuğundan büyütüp tamamını göremiyorsunuz. bu çok sinir bozucu birşey. (bu sorunu çözen yazarlardan yeşillendirme bekliyorum.) *bildirim ışığı konusuna gelirsek eğer koymasalardı da olurdu. öyle zayıf yani. hatta ben yok falan zannediyordum bir ara yandığını gördüm. bu ne len çen bildirim ışığı mısın çen deyip bayağı güldüm. *telefon büyük. tek elle kullanım çok zor. keşke 5.5"" ekran koysalardı. *kulaklık çıkışı fiyatına göre iyi. hoparlör net değil ama küfür ettirmez. *ekranı aynı görselde uzun süre tutmayın. ghost screen olmaya meyilli. açıkçası ilk defa bir telefonda bu kadar hissettim.*kamera kısmında abartı bir çıkıntı var. dikkatli kullanmak lazım. kutusundan kılıf çıkıyor ama ona rağmen hala çıkıntı duruyor. bence kritik tasarım hatası. çok sakat var. *performans iyi işte ya. takılma falan yok. güzel yanı pek ısınan bir telefon değil. özete gelirsek 1800 liraya gayet iyi. paranızı çöpe atmazsınız. hatta bu fiyata çok iyiymiş lan deyip bir tane de kardeşime alıp hediye ettim falan ki benden beklenmeyecek bir harekettir. *","09.09.2019 02:32 ~ 02:44"
"katil bezelye","849811","yalnız yaşamak","156903","95098006","yalnız yaşayan ve yalnız çalışan bir insan olarak bir adım öteye taşıdığım durum.ben tek, siz hepiniz.","09.09.2019 02:08"
"katil bezelye","849811","içki içtikten sonra kusmayı önlemek","5649803","95075435","düzenli olarak çok içmek. boksörün yumruklar karşısında bayılmaması gibi vücut alkole karşı öyle bir kondisyon kazanıyor ki ayakta zor duramazken yatağa girip en ufak mide bulantısı yaşamadan saniyeler içerisinde uykuya dalıyorsunuz.sabah bok gibi kalkıyorsunuz ama.","08.09.2019 17:46"
"katil bezelye","849811","başak burcunu tek cümleyle anlatmak","5496658","95068633","başşaklı burç. (8kg)","08.09.2019 14:37"
"katil bezelye","849811","96 yılındaymış gibi yazmak","5754527","95016411","dada... mama... aguyu magu... agudulay oyda... tisleyi tocaman kosuyplaydı, sen oydakileyi demeye kalmadan bi geçirdim ağızlarına... aynen kaçtılar... ohh mına koyim söktüm konuşmayı!naber lan godoş?","07.09.2019 12:13"
"katil bezelye","849811","clint eastwood","32512","94999302","kalp krizinden öldüğü söylenen aktör.","06.09.2019 23:11"
"katil bezelye","849811","susamam","6162501","94984125","pembe götlü beyaz türk tanımı literatüre geçecek rap şarkısı.","06.09.2019 16:58"
"katil bezelye","849811","olsa yine izlerim denilen çizgi film","6168593","94955636","(bkz: red kit)","06.09.2019 00:19"
"katil bezelye","849811","toyota land cruiser","156100","94916454","önünde kendi çekicisi olanlarıyla herhangi bir arazide kalmanın söz konusu olmadığı 4 tekerlekli tanktan bozma arazi aracı.","05.09.2019 03:29"
"katil bezelye","849811","b. albayrak'ın s. soylu'ya tokat attığı iddiası","6167374","94898925","bir iddia.https://youtu.be/7u6ngmkbi7y","04.09.2019 19:58"
"katil bezelye","849811","yeterli para olduğunda alınacak ilk şey","6132022","94863168","prestige serisi ibanez.yeterli para da var ama insan bu ortamda ""yarrak yeme otur oturduğun yerde ne gitarı mk"" diyor.olan parayı bile gönül rahatlığıyla harcayamıyoruz.","03.09.2019 23:59 ~ 04.09.2019 00:00"
"katil bezelye","849811","canan kaftancıoğlu'nun türk diyememesi","6164535","94800378","bu işin en net çözümü ne halklar ne etnik unsurlar karıştırmadan ""türkiye cumhuriyeti vatandaşları"" demektir.vatandaş. aynı vatanda yaşayan insanlar. ancak böyle ulus devleti olunur.","02.09.2019 18:07 ~ 18:08"
"katil bezelye","849811","üniversitede en başarılı olunan ders","4600398","94683678","mat 1 ve mesleki matematik.adeta ayaklı hesap makinesi, süper zeki deli çılgın manyak karizmam sınıf arkadaşlarımın güzel sanatlar lisesi değil de yüksek puanlı bir devlet lisesinin sayısal alanından mezun olduğumu öğrenmesiyle bozuldu :/","31.08.2019 01:52 ~ 02:14"
"katil bezelye","849811","xiaomi redmi note 7","5903586","94607735","bugün mavi renk bir tanesini aldığım telefon.ilk izlenim olarak kamerası oha falan. hele hele gm 5 plus'tan geçtikten sonra lan ben telefon kullanmıyormuşum meğer dedirtebiliyor.","29.08.2019 14:44"
"katil bezelye","849811","kafa boşaltma garantili bilgisayar oyunları","6156250","94497498","kesinlikle team fortress 2.deathmatch haritalarında fütursuzca ortalığı dağıtıp; balık, tava, taret, içi sidik dolu kavanoz, bozuk süt, şırınga atıcı, ayı pençesi, pala, kürek gibi bilimum uçuk kaçık silahla rakiplerinizin üstüne gidebilirsiniz.","27.08.2019 02:43"
"katil bezelye","849811","tunç soyer","2051794","94287697","sabah koşusunu bisiklet yolunda yapan izmir büyükşehir belediye başkanı.","22.08.2019 14:06"
"katil bezelye","849811","30 ağustos ordu ekolojik fındık kampı","6147037","94107193","çocukluğumdan beri sırasıyla pazarcılık, inşaat ameleliği, fındık ameleliği, çuvalcılık, garsonluk, rodilik, müzisyenlik ve marangozluk yapmış birisi olarak diyebilirim ki yaptığım en boktan iş fındık ameleliğiydi.olsun macera olur diye düşünen manyaklara duyurulur.","18.08.2019 19:30 ~ 19:31"
"katil bezelye","849811","yazarların araçlarında taşıdığı silahlar","6145475","94076241","burguları üstünde akçaağaç elektrik gitar sapı. çivili sopa gibi yeminle.","18.08.2019 00:40"
"katil bezelye","849811","çalışılan pozisyonlar ve maaşları","3205221","93785521","meslek: luthierpozisyon: atölye sahibi, işletmeci, pazarlamacı, satın almacı, işçi, çaycı, yemekçi, temizlikçi. anlayacağınız tek başıma çalışıyorum.maaş: ne maaşı lan memur muyum ben. aylık ne kadar ciro olursa o.artıları: kendi işletmenizde allah gibisiniz. isteğiniz gibi çalışabilirsiniz.eksileri: düzensiz gelir. bir ay jordan belfort gibi yaşarken diğer ay bozuk paraları attığınız nescafe kutusuna yumruk atabilirsiniz.çakal esnafla girilen pazarlıklar ve sinir krizleri. sorumluluktan gelen stres. her işe koşturmanın yoruculuğu.","11.08.2019 14:49"
"katil bezelye","849811","rivet","748177","93726019","sadece kot tekstilde değil endüstride de iki parçanın birbirine birleştirilmesi için kullanılan malzeme.türkçesi için: (bkz: perçin)","09.08.2019 23:46"
"katil bezelye","849811","behzat ç.","1918606","93692954","muhteşem bir giriş yapmıştır.blue tv sattırmıştır.(bkz: shut up and take my money)","09.08.2019 03:42"
"katil bezelye","849811","sabah duş almak vs geceden duş almak","3729007","93581867","saçlar uzunsa eğer geceden duş almak daha mantıklıdır. çünkü sadece saçları kurutmak kafadan 15 dakika yiyor.sabah da saçınızı tararsınız, arkadan bağlayıp işe gidersiniz.","06.08.2019 16:11"
"katil bezelye","849811","ruh eşini ararken rus'a vurulmak","6126475","93315033","(bkz: harun sinanoğlu)","31.07.2019 15:52"
"katil bezelye","849811","kendi işini kurmak varken 2-3 bin liraya çalışmak","6125701","93291400","şuan gerçekten bu durumda olan ve işletmesini kurmuş bir insan olarak yazayım. gerçi ileriki süreçte başıma neler gelecek bilmiyorum. en azından girişimci gözüyle anlatayım.aslına bakarsanız maaşım hakkında pek problemim yoktu. bekar yeni mezun birisine göre güzel yaşıyordum. ama öğrenciyken dahi gittiğim 4 yıllık atölye battı. patron da bir gün çekti kenara beni ""işler hiç yolunda değil. istersen sana referans vereyim başka atölyelerde çalış."" dedi. bir süre bana iş aradı. baktı olacak gibi değil ""piyasada şu konuda eksik var. ben sana makine yardımı yapacağım. bunun üstüne git dedi."" biraz nakit para verip işi hadi uç artık yuvadana getirdi. ilk olarak işinizi yapacağınız yeri aramakla başlıyorsunuz. plaza deyimiyle ""network"" ünüz iyi ve insanlarla iyi geçinen, dalyarak bir insan değilseniz zaten aradığınız insanlar size yardımcı oluyor.ben şunu anladım ki bu süreçte iş ağı ve geçmişten gelen götlek itibarınızın olmaması çok işe yarıyor. daha sonra tabi ki sermaye lazım. ben arabamı sattım. sermaye ve sıcak para çok önemli. en basitinden yavaş yavaş geliştireyim derseniz zaman geçtikçe zarara girersiniz. işletmeniz sırtınızda yük olmaya başlar. en mantıklı adım hazır sermaye var ise olabildiğince hızlı bir şekilde işi oturtup ürünü veya hizmeti pazarlamaya başlamak olmalı. zaman akıyor ve sermayesizlikten para kazanamadığınız, hammadde alamadığınız her an boşa yazıyorsunuz. türkiye vergi sistemi ciddi sıkıntı. ama şunu diyeyim, tecrübeli iseniz bundan güzel kaçabilirsiniz. detay vermeyeceğim. kimse de detay vermez. iyi muhasebeci önemli. yaşamanız veya tecrübe sahibi olmanız lazım. neyi nereden alacağınızı bile bilmiyorsanız veya öğrenemezseniz kesinlikle işe bulaşmayın. daha basit bir tabirde bulunayım:eğer birşeyin en ucuzunu google'a yazarak bulabileceğinizi düşünüyorsanız yanılıyorsunuz. iş ağı önemli.en önemli kısım şu ki sağlam sinirlere ve psikolojiye sahip olmanız lazım. sürekli bir problem çıkıyor ve oturup ağlamak yerine çözüm üretmeniz lazım. oturup ağlarsanız çok net hızlıca batarsınız. çok vakit ayırmanız lazım. ben mesela resmen atölyede yatıp kalkıyorum. sermayeniz var ise bunu çok pintice harcamanız lazım. zamanınızı da pintice harcayacaksınız ve para/zaman olarak en ideali bulmaya çalışacaksınız.özete gelirsek eğer iş kurmanın anahtar kelimeleri iş ağı, pazar araştırması ve iş tecrübesidir. eğer iş ağınız iyi ise dosdoğru reklam yapmadan bile birşeyi birilerine yaptığınızı gösterdiğinizde islamiyetten hızlı yayılabilir. pazar araştırması da zaten iş ağınızla ilgilidir. doğru iş yapan, ""gerçek"" kişilerin ve firmaların kim olduğunu bilirsiniz.iş tecrübesi de zaten ne kadar çalıştığınız ve deneyiminiz ile ilgilidir.bir de insanlarla iyi geçinen birisiyseniz büyük avantaj sağlar.","31.07.2019 00:15"
"katil bezelye","849811","türkiye'de fındık fiyatını ferrero'nun belirlemesi","6118353","93012958","ordu'da yıllar önce bir fındık mitingi olmuştu.o mitinge katılıp haklarının savunulması için protesto eden, polisten bir ton gaz jop yiyen herkes ordu içinde halk tarafından sistemli bir şekilde terörist ve anarşist ilan edildi. üreticiyi yerli esnafın ölü fiyatlarıyla başbaşa bırakmayıp hep en iyi alış fiyatını veren fiskobirlik kapatılırken halk ""devletimiz en eyisini bilir"" dedi. alkış tuttu veya en iyi ihtimalle sesini çıkarmadı.bir karadenizli olarak söylemek istiyorum ki karadeniz, ülkenin en kaypak ve yancı insanlarının birbirini bulduğu yerdir.","24.07.2019 12:21 ~ 12:21"
"katil bezelye","849811","ekşi itiraf","1037199","92828345","çok sevdiğim levent abimin bir sözünü geceye bırakıyorum.""yere düştüysen eğer, elinde bir avuç toprakla kalkacaksın.""çok yaşa levent abi.","19.07.2019 23:27"
"katil bezelye","849811","araba satmak","1332921","92735633","bugün yol arkadaşımı, üstelik ilk arabamı iş sermayesi için sattım. insana en çok koyan alıcının ustasıyla gelip ustanın arabayı test etmek için bağırta bağırta kullanıp, el freni çekip baskı balata kontrolü falandır sanırım. insana lan ben bile bir kere böyle kullanmadım deyip ağza kürekle vurma hissiyatı uyandırır. para alışverişi yapılır, notere gidilir ve imzayı attığınız anda bitti. kasisten bile geçerken 5 km hızla geçtiğiniz arabanız artık başkasının. içinden eşyalarınızı alırsınız, anahtarı yeni sahibine verirsiniz, güle güle kullanın dersiniz ve yol arkadaşınız direksiyonunda bir başkasıyla gözünüzün önünden ayrılır.","17.07.2019 21:04 ~ 21:08"
"katil bezelye","849811","bahar candan'ın beyin hücrelerini yok eden klibi","6110425","92699720","(bkz: stop making stupid people famous)tıklamayın. izlemeyin.","16.07.2019 23:34"
"katil bezelye","849811","gitara yeni başlayanlara tavsiyeler","4932835","92579939","gitar çalmak bisiklete binmek gibidir. aslında çoğu enstrümanı çalmak (aslında hepsi) bu tabire çok uyar. sürekli düşersiniz ancak bir gün iki tekerlek üstünde durursunuz. önemli olan günde kaç saatinizi gitar çalmak üstüne ayırdığınızdır.zamanın önemi var mı duruma göre değişir ancak şunu bilin ki her insan bir gün iki tekerlek üstünde durabilir hale gelebilir.","14.07.2019 02:44"
"katil bezelye","849811","ekşi sözlük iş ağı","4639717","92579585","gitar yapımı kökenli bir luthierim. bu cümleyi kimse anlayamayacak bu yüzden şöyle özet geçeceğim.basit aletlerle milimetrenin 2/10'u hassasiyetinde ağaç işleyebilecek ileri seviye bir marangozum. iş tekliflerine açığım.","14.07.2019 02:31 ~ 17:34"
"katil bezelye","849811","türkiye'de yeni jenerasyonun artık çocuk yapmaması","6102892","92405885","kendimiz refah seviyesinin yüksek olduğu, siyasal islamın olmadığı yerlerde neden doğmadık diye içten içe soruyoruz.çocuğunu sevmediğin yerde doğurur musun?","10.07.2019 10:31"
"katil bezelye","849811","yürek burkan öğrencilik anıları","6101235","92337183","en az parayla karın doyurmaya çalışırken migros'ta mandalina indirimi olduğunu öğrenmek. mandalinaların kasadan ucuz değil de pahalı olandan geçtiğini yurtta öğrendikten sonra 1 lira para üstü için 1 saat ürün iade etmekle uğraşmak.","08.07.2019 21:31"
"katil bezelye","849811","odtü'nün mezuniyet günlerine malzeme olmak","6099550","92270392","istanbul büyükşehir belediye başkanı ekrem imamoğlu'nun dilimize kazandırdığı deyim.https://tele1.com.tr/…k-icin-cok-calisacagim-65455/""istanbul büyükşehir belediye başkanı ekrem imamoğlu, taksim ile ilgili “istanbul’un önceliği simgesel bir anlamda taksim meydanı. beşiktaş meydanı da dokunulması gereken bir yer. buralar simgeler anlamda bir buluşma, aynı zamanda toplumsal uzlaşma için buluşma yeri. büyük kentlerin meydanlarını çok önemseyeceğiz. ben yaptım oldu zihniyeti bizde yok. yarışma usulü ile taksim’e yeni bir proje yaptıracağız ” dedi.imamoğlu “sırf odtü’nün mezuniyet günlerine malzeme olmamak için çok çalışacağım” dedi.""","07.07.2019 12:28"
"katil bezelye","849811","cüneyt özdemir'in efsane anonsu","6096328","92145354","basit birşeye bile gülenleri ""gerizekalı veya marjinal olmaya çalışan"" olarak adlandıran yazarları görmemizi sağlayan video.belki saçma geçişe güldük belki de cüneyt özdemir'in ""napıyorum lan ben"" gülüşüne güldük.12 metre entry girip insanları yaftalamanın ne manası var? hoşumuza gitti güldük lan işte. bize komik geldi. gülmekle kötü mü yaptık?","04.07.2019 17:40 ~ 17:43"
"katil bezelye","849811","cüneyt özdemir'in efsane anonsu","6096328","92136596","afrika pazarından siber saldırıya konu bağlamasıyla yarmış anons.","04.07.2019 13:52"
"katil bezelye","849811","18 yaşına yeni girmiş gençlere tavsiyeler","6095846","92082735","çok iyi bir üniversite kazanmadığın sürece üniversite okumak tamamen zaman kaybı.mesela düzgün kaynak yapmayı öğrensen ve bu alanda kendini geliştirsen 4 yıl sonra üniversite okuyan arkadaşların iş arayıp kyk borcu ile boğuşurken belki evini arabanı bile almış olabilirsin. türkiye'de herkes üniversite okumaya başladığı için sektörlerde yetişmiş ara eleman bulmak inanılmaz zorlaşacak.","03.07.2019 11:27"
"katil bezelye","849811","3000gbp londra'da yaşam vs 17000tl izmir'de yaşam","6094508","92064677","17 bin lira ile izmir'de ortalama kirası 8 bin tl olan forum bornova tarafındaki çift katlı müstakil evlerden birisini kiralayıp geriye kalan 9 bin tl ile fantastik bir hayat yaşayabilirsiniz.3 bin gbp ile londra'da anca 50 metrekare ev kirası ödersin.","02.07.2019 23:38"
"katil bezelye","849811","ayak kokusu kesin çözümü","6090355","91885011","kesin çözümü kaliteli ayakkabı kullanmaktır. bunun için de öyle çok para vermenize gerek yok.mesela ergenlik dönemimde, tam bir testosteron deposu yürüyen sivilce iken giydiğim lescon ayakkabılar 2 yıl hiç ayak kokusu yapmadı.","29.06.2019 10:04"
"katil bezelye","849811","karşı cinsle dertleşme veritabanı","6089859","91865569","olaya geniş açıdan bakarsak eğer yeni ayrılıp içip içip eski sevgilisine mesaj atanların rehabilitasyon merkezi olabilir.","28.06.2019 21:55"
"katil bezelye","849811","tanglewood","2749491","91640479","tw10 çelik telli akustik gitar modeli için konuşacak olursak eğer sesi ve volümü çok iyi ancak ufak tefek problemleri yüzünden konforda hayal kırıklığı gitar markası.takamine ile taylor versusu gibi düşünürsek bu alet ikisinin tam ortasıdır. seste takamine'den daha iyi konforda ve işçilikte taylor'dan daha kötüdür.ancak sedir kapak ağacı ile çok güçlü baslar ve yüksek volüm sunar. gitarın akustik sesi bile amfiye bağlanmış gibi gürdür. gitarın filato (inlay) detayları bile gerçek ağaçtır. (akçaağaç) keşke malzeme kalitesi olarak bu kadar özenilmiş bir gitarı daha iyi işçilik ile yapsalardı...","24.06.2019 02:22"
